# instance name, instance size, runtime
Random_3SAT_200Literals_1234567_464.cnf,200,0.079160
Random_3SAT_200Literals_1234567_465.cnf,200,0.088307
Random_3SAT_200Literals_1234567_466.cnf,200,0.001746
Random_3SAT_200Literals_1234567_467.cnf,200,0.000767
Random_3SAT_200Literals_1234567_468.cnf,200,0.015164
Random_3SAT_200Literals_1234567_469.cnf,200,0.001536
Random_3SAT_200Literals_1234567_470.cnf,200,0.000573
Random_3SAT_200Literals_1234567_471.cnf,200,0.001886
Random_3SAT_200Literals_1234567_472.cnf,200,0.000820
Random_3SAT_200Literals_1234567_473.cnf,200,0.009110
Random_3SAT_200Literals_1234567_474.cnf,200,0.000346
Random_3SAT_200Literals_1234567_475.cnf,200,0.003055
Random_3SAT_200Literals_1234567_476.cnf,200,0.004406
Random_3SAT_200Literals_1234567_477.cnf,200,0.004092
Random_3SAT_200Literals_1234567_478.cnf,200,0.003424
Random_3SAT_200Literals_1234567_479.cnf,200,0.006818
Random_3SAT_200Literals_1234567_480.cnf,200,0.010195
Random_3SAT_200Literals_1234567_481.cnf,200,0.000281
Random_3SAT_200Literals_1234567_482.cnf,200,0.009504
Random_3SAT_200Literals_1234567_483.cnf,200,0.018178
Random_3SAT_200Literals_1234567_484.cnf,200,0.001899
Random_3SAT_200Literals_1234567_485.cnf,200,0.004318
Random_3SAT_200Literals_1234567_486.cnf,200,0.001399
Random_3SAT_200Literals_1234567_487.cnf,200,0.000626
Random_3SAT_200Literals_1234567_488.cnf,200,0.002913
Random_3SAT_200Literals_1234567_489.cnf,200,0.005043
Random_3SAT_200Literals_1234567_490.cnf,200,0.002000
Random_3SAT_200Literals_1234567_491.cnf,200,0.001447
Random_3SAT_200Literals_1234567_492.cnf,200,0.015722
Random_3SAT_200Literals_1234567_493.cnf,200,0.000622
Random_3SAT_200Literals_1234567_494.cnf,200,0.026286
Random_3SAT_200Literals_1234567_495.cnf,200,0.001501
Random_3SAT_200Literals_1234567_496.cnf,200,0.001583
Random_3SAT_200Literals_1234567_497.cnf,200,0.001792
Random_3SAT_200Literals_1234567_498.cnf,200,0.002805
Random_3SAT_200Literals_1234567_499.cnf,200,0.000416
Random_3SAT_200Literals_1234567_500.cnf,200,0.001211
Random_3SAT_200Literals_1234567_501.cnf,200,0.001161
Random_3SAT_200Literals_1234567_502.cnf,200,0.001697
Random_3SAT_200Literals_1234567_503.cnf,200,0.000989
Random_3SAT_200Literals_1234567_504.cnf,200,0.001341
Random_3SAT_200Literals_1234567_505.cnf,200,0.006463
Random_3SAT_200Literals_1234567_506.cnf,200,0.004999
Random_3SAT_200Literals_1234567_507.cnf,200,0.018700
Random_3SAT_200Literals_1234567_508.cnf,200,0.001147
Random_3SAT_200Literals_1234567_509.cnf,200,0.007331
Random_3SAT_200Literals_1234567_510.cnf,200,0.001027
Random_3SAT_200Literals_1234567_511.cnf,200,0.030706
Random_3SAT_200Literals_1234567_512.cnf,200,0.008382
Random_3SAT_200Literals_1234567_513.cnf,200,0.000853
Random_3SAT_200Literals_1234567_514.cnf,200,0.001234
Random_3SAT_200Literals_1234567_515.cnf,200,0.007734
Random_3SAT_200Literals_1234567_516.cnf,200,0.001828
Random_3SAT_200Literals_1234567_517.cnf,200,0.001276
Random_3SAT_200Literals_1234567_518.cnf,200,0.011150
Random_3SAT_200Literals_1234567_519.cnf,200,0.015829
Random_3SAT_200Literals_1234567_520.cnf,200,0.002760
Random_3SAT_200Literals_1234567_521.cnf,200,0.003207
Random_3SAT_200Literals_1234567_522.cnf,200,0.001333
Random_3SAT_200Literals_1234567_523.cnf,200,0.021255
Random_3SAT_200Literals_1234567_524.cnf,200,0.000976
Random_3SAT_200Literals_1234567_525.cnf,200,0.024765
Random_3SAT_200Literals_1234567_526.cnf,200,0.000871
Random_3SAT_200Literals_1234567_527.cnf,200,0.002127
Random_3SAT_200Literals_1234567_528.cnf,200,0.002334
Random_3SAT_200Literals_1234567_529.cnf,200,0.000428
Random_3SAT_200Literals_1234567_530.cnf,200,0.001522
Random_3SAT_200Literals_1234567_531.cnf,200,0.010530
Random_3SAT_200Literals_1234567_532.cnf,200,0.012391
Random_3SAT_200Literals_1234567_533.cnf,200,0.000225
Random_3SAT_200Literals_1234567_534.cnf,200,0.002919
Random_3SAT_200Literals_1234567_535.cnf,200,0.000270
Random_3SAT_200Literals_1234567_536.cnf,200,0.011991
Random_3SAT_200Literals_1234567_537.cnf,200,0.003400
Random_3SAT_200Literals_1234567_538.cnf,200,0.000972
Random_3SAT_200Literals_1234567_539.cnf,200,0.001408
Random_3SAT_200Literals_1234567_540.cnf,200,0.003549
Random_3SAT_200Literals_1234567_541.cnf,200,0.006202
Random_3SAT_200Literals_1234567_542.cnf,200,0.002349
Random_3SAT_200Literals_1234567_543.cnf,200,0.000472
Random_3SAT_200Literals_1234567_544.cnf,200,0.001680
Random_3SAT_200Literals_1234567_545.cnf,200,0.000356
Random_3SAT_200Literals_1234567_546.cnf,200,0.010434
Random_3SAT_200Literals_1234567_547.cnf,200,0.002372
Random_3SAT_200Literals_1234567_548.cnf,200,0.001654
Random_3SAT_200Literals_1234567_549.cnf,200,0.010977
Random_3SAT_200Literals_1234567_550.cnf,200,0.000667
Random_3SAT_200Literals_1234567_551.cnf,200,0.000639
Random_3SAT_200Literals_1234567_552.cnf,200,0.002234
Random_3SAT_200Literals_1234567_553.cnf,200,0.001118
Random_3SAT_200Literals_1234567_554.cnf,200,0.001200
Random_3SAT_200Literals_1234567_555.cnf,200,0.001680
Random_3SAT_200Literals_1234567_556.cnf,200,0.001500
Random_3SAT_200Literals_1234567_557.cnf,200,0.002829
Random_3SAT_200Literals_1234567_558.cnf,200,0.000354
Random_3SAT_200Literals_1234567_559.cnf,200,0.032350
Random_3SAT_200Literals_1234567_560.cnf,200,0.001770
Random_3SAT_200Literals_1234567_561.cnf,200,0.000487
Random_3SAT_200Literals_1234567_562.cnf,200,0.001630
Random_3SAT_200Literals_1234567_563.cnf,200,0.000957
Random_3SAT_200Literals_1234567_564.cnf,200,0.000932
Random_3SAT_200Literals_1234567_565.cnf,200,0.043637
Random_3SAT_200Literals_1234567_566.cnf,200,0.001563
Random_3SAT_200Literals_1234567_567.cnf,200,0.002012
Random_3SAT_200Literals_1234567_568.cnf,200,0.001059
Random_3SAT_200Literals_1234567_569.cnf,200,0.001646
Random_3SAT_200Literals_1234567_570.cnf,200,0.000496
Random_3SAT_200Literals_1234567_571.cnf,200,0.002695
Random_3SAT_200Literals_1234567_572.cnf,200,0.000266
Random_3SAT_200Literals_1234567_573.cnf,200,0.004776
Random_3SAT_200Literals_1234567_574.cnf,200,0.004523
Random_3SAT_200Literals_1234567_575.cnf,200,0.001249
Random_3SAT_200Literals_1234567_576.cnf,200,0.003965
Random_3SAT_200Literals_1234567_577.cnf,200,0.001270
Random_3SAT_200Literals_1234567_578.cnf,200,0.000233
Random_3SAT_200Literals_1234567_579.cnf,200,0.001622
Random_3SAT_200Literals_1234567_580.cnf,200,0.000946
Random_3SAT_200Literals_1234567_581.cnf,200,0.000420
Random_3SAT_200Literals_1234567_582.cnf,200,0.001869
Random_3SAT_200Literals_1234567_583.cnf,200,0.008811
Random_3SAT_200Literals_1234567_584.cnf,200,0.001718
Random_3SAT_200Literals_1234567_585.cnf,200,0.001948
Random_3SAT_200Literals_1234567_586.cnf,200,0.000710
Random_3SAT_200Literals_1234567_587.cnf,200,0.000844
Random_3SAT_200Literals_1234567_588.cnf,200,0.048471
Random_3SAT_200Literals_1234567_589.cnf,200,0.001655
Random_3SAT_200Literals_1234567_590.cnf,200,0.000288
Random_3SAT_200Literals_1234567_591.cnf,200,0.000973
Random_3SAT_200Literals_1234567_592.cnf,200,0.003975
Random_3SAT_200Literals_1234567_593.cnf,200,0.001331
Random_3SAT_200Literals_1234567_594.cnf,200,0.004554
Random_3SAT_200Literals_1234567_595.cnf,200,0.004516
Random_3SAT_200Literals_1234567_596.cnf,200,0.002333
Random_3SAT_200Literals_1234567_597.cnf,200,0.005332
Random_3SAT_200Literals_1234567_598.cnf,200,0.002980
Random_3SAT_200Literals_1234567_599.cnf,200,0.001004
Random_3SAT_200Literals_1234567_600.cnf,200,0.002335
Random_3SAT_250Literals_1234567_0.cnf,250,0.010013
Random_3SAT_250Literals_1234567_1.cnf,250,0.031816
Random_3SAT_250Literals_1234567_2.cnf,250,0.001928
Random_3SAT_250Literals_1234567_3.cnf,250,0.003030
Random_3SAT_250Literals_1234567_4.cnf,250,0.001617
Random_3SAT_250Literals_1234567_5.cnf,250,0.002430
Random_3SAT_250Literals_1234567_6.cnf,250,0.011810
Random_3SAT_250Literals_1234567_7.cnf,250,0.005301
Random_3SAT_250Literals_1234567_8.cnf,250,0.013967
Random_3SAT_250Literals_1234567_9.cnf,250,0.000777
Random_3SAT_250Literals_1234567_10.cnf,250,0.029825
Random_3SAT_250Literals_1234567_11.cnf,250,0.003423
Random_3SAT_250Literals_1234567_12.cnf,250,0.002366
Random_3SAT_250Literals_1234567_13.cnf,250,0.001574
Random_3SAT_250Literals_1234567_14.cnf,250,0.000965
Random_3SAT_250Literals_1234567_15.cnf,250,0.004330
Random_3SAT_250Literals_1234567_16.cnf,250,0.001422
Random_3SAT_250Literals_1234567_17.cnf,250,0.002271
Random_3SAT_250Literals_1234567_18.cnf,250,0.007010
Random_3SAT_250Literals_1234567_19.cnf,250,0.141252
Random_3SAT_250Literals_1234567_20.cnf,250,0.001135
Random_3SAT_250Literals_1234567_21.cnf,250,0.002070
Random_3SAT_250Literals_1234567_22.cnf,250,0.003180
Random_3SAT_250Literals_1234567_23.cnf,250,0.013009
Random_3SAT_250Literals_1234567_24.cnf,250,0.155032
Random_3SAT_250Literals_1234567_25.cnf,250,0.010168
Random_3SAT_250Literals_1234567_26.cnf,250,0.002186
Random_3SAT_250Literals_1234567_27.cnf,250,0.003629
Random_3SAT_250Literals_1234567_28.cnf,250,0.136048
Random_3SAT_250Literals_1234567_29.cnf,250,0.002838
Random_3SAT_250Literals_1234567_30.cnf,250,0.001607
Random_3SAT_250Literals_1234567_31.cnf,250,0.001108
Random_3SAT_250Literals_1234567_32.cnf,250,0.003882
Random_3SAT_250Literals_1234567_33.cnf,250,0.000681
Random_3SAT_250Literals_1234567_34.cnf,250,0.001542
Random_3SAT_250Literals_1234567_35.cnf,250,0.007454
Random_3SAT_250Literals_1234567_36.cnf,250,0.002589
Random_3SAT_250Literals_1234567_37.cnf,250,0.029947
Random_3SAT_250Literals_1234567_38.cnf,250,0.006954
Random_3SAT_250Literals_1234567_39.cnf,250,0.001599
Random_3SAT_250Literals_1234567_40.cnf,250,0.065562
Random_3SAT_250Literals_1234567_41.cnf,250,0.003107
Random_3SAT_250Literals_1234567_42.cnf,250,0.006638
Random_3SAT_250Literals_1234567_43.cnf,250,0.091080
Random_3SAT_250Literals_1234567_44.cnf,250,0.001459
Random_3SAT_250Literals_1234567_45.cnf,250,0.046035
Random_3SAT_250Literals_1234567_46.cnf,250,0.001668
Random_3SAT_250Literals_1234567_47.cnf,250,0.026837
Random_3SAT_250Literals_1234567_48.cnf,250,0.013237
Random_3SAT_250Literals_1234567_49.cnf,250,0.073194
Random_3SAT_250Literals_1234567_50.cnf,250,0.012537
Random_3SAT_250Literals_1234567_51.cnf,250,0.003860
Random_3SAT_250Literals_1234567_52.cnf,250,0.000667
Random_3SAT_250Literals_1234567_53.cnf,250,0.006311
Random_3SAT_250Literals_1234567_54.cnf,250,0.001422
Random_3SAT_250Literals_1234567_55.cnf,250,0.001445
Random_3SAT_250Literals_1234567_56.cnf,250,0.011377
Random_3SAT_250Literals_1234567_57.cnf,250,0.004943
Random_3SAT_250Literals_1234567_58.cnf,250,0.002722
Random_3SAT_250Literals_1234567_59.cnf,250,0.010111
Random_3SAT_250Literals_1234567_60.cnf,250,0.036303
Random_3SAT_250Literals_1234567_61.cnf,250,0.049539
Random_3SAT_250Literals_1234567_62.cnf,250,0.005028
Random_3SAT_250Literals_1234567_63.cnf,250,0.024054
Random_3SAT_250Literals_1234567_64.cnf,250,0.009103
Random_3SAT_250Literals_1234567_65.cnf,250,0.258311
Random_3SAT_250Literals_1234567_66.cnf,250,0.001140
Random_3SAT_250Literals_1234567_67.cnf,250,0.001808
Random_3SAT_250Literals_1234567_68.cnf,250,0.001053
Random_3SAT_250Literals_1234567_69.cnf,250,0.000661
Random_3SAT_250Literals_1234567_70.cnf,250,0.030246
Random_3SAT_250Literals_1234567_71.cnf,250,0.000728
Random_3SAT_250Literals_1234567_72.cnf,250,0.000978
Random_3SAT_250Literals_1234567_73.cnf,250,0.018308
Random_3SAT_250Literals_1234567_74.cnf,250,0.001625
Random_3SAT_250Literals_1234567_75.cnf,250,0.001357
Random_3SAT_250Literals_1234567_76.cnf,250,0.006891
Random_3SAT_250Literals_1234567_77.cnf,250,0.011457
Random_3SAT_250Literals_1234567_78.cnf,250,0.014575
Random_3SAT_250Literals_1234567_79.cnf,250,0.000728
Random_3SAT_250Literals_1234567_80.cnf,250,0.000516
Random_3SAT_250Literals_1234567_81.cnf,250,0.011404
Random_3SAT_250Literals_1234567_82.cnf,250,0.005121
Random_3SAT_250Literals_1234567_83.cnf,250,0.010088
Random_3SAT_250Literals_1234567_84.cnf,250,0.713109
Random_3SAT_250Literals_1234567_85.cnf,250,0.001024
Random_3SAT_250Literals_1234567_86.cnf,250,0.012134
Random_3SAT_250Literals_1234567_87.cnf,250,0.011462
Random_3SAT_250Literals_1234567_88.cnf,250,0.001232
Random_3SAT_250Literals_1234567_89.cnf,250,0.013271
Random_3SAT_250Literals_1234567_90.cnf,250,0.006990
Random_3SAT_250Literals_1234567_91.cnf,250,0.014371
Random_3SAT_250Literals_1234567_92.cnf,250,0.001978
Random_3SAT_250Literals_1234567_93.cnf,250,0.002093
Random_3SAT_250Literals_1234567_94.cnf,250,0.000882
Random_3SAT_250Literals_1234567_95.cnf,250,0.048413
Random_3SAT_250Literals_1234567_96.cnf,250,0.002629
Random_3SAT_250Literals_1234567_97.cnf,250,0.002375
Random_3SAT_250Literals_1234567_98.cnf,250,0.001199
Random_3SAT_250Literals_1234567_99.cnf,250,0.001232
Random_3SAT_250Literals_1234567_100.cnf,250,0.001929
Random_3SAT_250Literals_1234567_101.cnf,250,0.000989
Random_3SAT_250Literals_1234567_102.cnf,250,0.008331
Random_3SAT_250Literals_1234567_103.cnf,250,0.003429
Random_3SAT_250Literals_1234567_104.cnf,250,0.005213
Random_3SAT_250Literals_1234567_105.cnf,250,0.002280
Random_3SAT_250Literals_1234567_106.cnf,250,0.015058
Random_3SAT_250Literals_1234567_107.cnf,250,0.000526
Random_3SAT_250Literals_1234567_108.cnf,250,0.224617
Random_3SAT_250Literals_1234567_109.cnf,250,0.118158
Random_3SAT_250Literals_1234567_110.cnf,250,0.001370
Random_3SAT_250Literals_1234567_111.cnf,250,0.001882
Random_3SAT_250Literals_1234567_112.cnf,250,0.026243
Random_3SAT_250Literals_1234567_113.cnf,250,0.003470
Random_3SAT_250Literals_1234567_114.cnf,250,0.001711
Random_3SAT_250Literals_1234567_115.cnf,250,0.007210
Random_3SAT_250Literals_1234567_116.cnf,250,0.009193
Random_3SAT_250Literals_1234567_117.cnf,250,0.167116
Random_3SAT_250Literals_1234567_118.cnf,250,0.015225
Random_3SAT_250Literals_1234567_119.cnf,250,0.009714
Random_3SAT_250Literals_1234567_120.cnf,250,0.007719
Random_3SAT_250Literals_1234567_121.cnf,250,0.009959
Random_3SAT_250Literals_1234567_122.cnf,250,0.023690
Random_3SAT_250Literals_1234567_123.cnf,250,0.001791
Random_3SAT_250Literals_1234567_124.cnf,250,0.065787
Random_3SAT_250Literals_1234567_125.cnf,250,0.002291
Random_3SAT_250Literals_1234567_126.cnf,250,0.002190
Random_3SAT_250Literals_1234567_127.cnf,250,0.001509
Random_3SAT_250Literals_1234567_128.cnf,250,0.038124
Random_3SAT_250Literals_1234567_129.cnf,250,0.007614
Random_3SAT_250Literals_1234567_130.cnf,250,0.001399
Random_3SAT_250Literals_1234567_131.cnf,250,0.014716
Random_3SAT_250Literals_1234567_132.cnf,250,0.000594
Random_3SAT_250Literals_1234567_133.cnf,250,0.105901
Random_3SAT_250Literals_1234567_134.cnf,250,0.041782
Random_3SAT_250Literals_1234567_135.cnf,250,0.002548
Random_3SAT_250Literals_1234567_136.cnf,250,0.095653
Random_3SAT_250Literals_1234567_137.cnf,250,0.024232
Random_3SAT_250Literals_1234567_138.cnf,250,0.030259
Random_3SAT_250Literals_1234567_139.cnf,250,0.003267
Random_3SAT_250Literals_1234567_140.cnf,250,0.002051
Random_3SAT_250Literals_1234567_141.cnf,250,0.000996
Random_3SAT_250Literals_1234567_142.cnf,250,0.000769
Random_3SAT_250Literals_1234567_143.cnf,250,0.009342
Random_3SAT_250Literals_1234567_144.cnf,250,0.001884
Random_3SAT_250Literals_1234567_145.cnf,250,0.001823
Random_3SAT_250Literals_1234567_146.cnf,250,0.019484
Random_3SAT_250Literals_1234567_147.cnf,250,0.001150
Random_3SAT_250Literals_1234567_148.cnf,250,0.001231
Random_3SAT_250Literals_1234567_149.cnf,250,0.002997
Random_3SAT_250Literals_1234567_150.cnf,250,0.002326
Random_3SAT_250Literals_1234567_151.cnf,250,0.010920
Random_3SAT_250Literals_1234567_152.cnf,250,0.001216
Random_3SAT_250Literals_1234567_153.cnf,250,0.011263
Random_3SAT_250Literals_1234567_154.cnf,250,0.017040
Random_3SAT_250Literals_1234567_155.cnf,250,0.006574
Random_3SAT_250Literals_1234567_156.cnf,250,0.014155
Random_3SAT_250Literals_1234567_157.cnf,250,0.004962
Random_3SAT_250Literals_1234567_158.cnf,250,0.001521
Random_3SAT_250Literals_1234567_159.cnf,250,0.001071
Random_3SAT_250Literals_1234567_160.cnf,250,0.003123
Random_3SAT_250Literals_1234567_161.cnf,250,0.005320
Random_3SAT_250Literals_1234567_162.cnf,250,0.002450
Random_3SAT_250Literals_1234567_163.cnf,250,0.009758
Random_3SAT_250Literals_1234567_164.cnf,250,0.001499
Random_3SAT_250Literals_1234567_165.cnf,250,0.012855
Random_3SAT_250Literals_1234567_166.cnf,250,0.000719
Random_3SAT_250Literals_1234567_167.cnf,250,0.000770
Random_3SAT_250Literals_1234567_168.cnf,250,0.001861
Random_3SAT_250Literals_1234567_169.cnf,250,0.001865
Random_3SAT_250Literals_1234567_170.cnf,250,0.001264
Random_3SAT_250Literals_1234567_171.cnf,250,0.002502
Random_3SAT_250Literals_1234567_172.cnf,250,0.003343
Random_3SAT_250Literals_1234567_173.cnf,250,0.008956
Random_3SAT_250Literals_1234567_174.cnf,250,0.001825
Random_3SAT_250Literals_1234567_175.cnf,250,0.069249
Random_3SAT_250Literals_1234567_176.cnf,250,0.162295
Random_3SAT_250Literals_1234567_177.cnf,250,0.003370
Random_3SAT_250Literals_1234567_178.cnf,250,0.006615
Random_3SAT_250Literals_1234567_179.cnf,250,0.002740
Random_3SAT_250Literals_1234567_180.cnf,250,0.001878
Random_3SAT_250Literals_1234567_181.cnf,250,0.000832
Random_3SAT_250Literals_1234567_182.cnf,250,0.005658
Random_3SAT_250Literals_1234567_183.cnf,250,0.000594
Random_3SAT_250Literals_1234567_184.cnf,250,0.005542
Random_3SAT_250Literals_1234567_185.cnf,250,0.001263
Random_3SAT_250Literals_1234567_186.cnf,250,0.002145
Random_3SAT_250Literals_1234567_187.cnf,250,0.003126
Random_3SAT_250Literals_1234567_188.cnf,250,0.019801
Random_3SAT_250Literals_1234567_189.cnf,250,0.004153
Random_3SAT_250Literals_1234567_190.cnf,250,0.059721
Random_3SAT_250Literals_1234567_191.cnf,250,0.005785
Random_3SAT_250Literals_1234567_192.cnf,250,0.003604
Random_3SAT_250Literals_1234567_193.cnf,250,0.001397
Random_3SAT_250Literals_1234567_194.cnf,250,0.021610
Random_3SAT_250Literals_1234567_195.cnf,250,0.003373
Random_3SAT_250Literals_1234567_196.cnf,250,0.000835
Random_3SAT_250Literals_1234567_197.cnf,250,0.005795
Random_3SAT_250Literals_1234567_198.cnf,250,0.003355
Random_3SAT_250Literals_1234567_199.cnf,250,0.006518
Random_3SAT_250Literals_1234567_200.cnf,250,0.004780
Random_3SAT_250Literals_1234567_201.cnf,250,0.128507
Random_3SAT_250Literals_1234567_202.cnf,250,0.002996
Random_3SAT_250Literals_1234567_203.cnf,250,0.005148
Random_3SAT_250Literals_1234567_204.cnf,250,0.002070
Random_3SAT_250Literals_1234567_205.cnf,250,0.000902
Random_3SAT_250Literals_1234567_206.cnf,250,0.032226
Random_3SAT_250Literals_1234567_207.cnf,250,0.003489
Random_3SAT_250Literals_1234567_208.cnf,250,0.001113
Random_3SAT_250Literals_1234567_209.cnf,250,0.017695
Random_3SAT_250Literals_1234567_210.cnf,250,0.001360
Random_3SAT_250Literals_1234567_211.cnf,250,0.004173
Random_3SAT_250Literals_1234567_212.cnf,250,0.001660
Random_3SAT_250Literals_1234567_213.cnf,250,0.001557
Random_3SAT_250Literals_1234567_214.cnf,250,0.001275
Random_3SAT_250Literals_1234567_215.cnf,250,0.013336
Random_3SAT_250Literals_1234567_216.cnf,250,0.047359
Random_3SAT_250Literals_1234567_217.cnf,250,0.001208
Random_3SAT_250Literals_1234567_218.cnf,250,0.148519
Random_3SAT_250Literals_1234567_219.cnf,250,0.003072
Random_3SAT_250Literals_1234567_220.cnf,250,0.005530
Random_3SAT_250Literals_1234567_221.cnf,250,0.018654
Random_3SAT_250Literals_1234567_222.cnf,250,0.002734
Random_3SAT_250Literals_1234567_223.cnf,250,0.012579
Random_3SAT_250Literals_1234567_224.cnf,250,0.002565
Random_3SAT_250Literals_1234567_225.cnf,250,0.002827
Random_3SAT_250Literals_1234567_226.cnf,250,0.003076
Random_3SAT_250Literals_1234567_227.cnf,250,0.001537
Random_3SAT_250Literals_1234567_228.cnf,250,0.006948
Random_3SAT_250Literals_1234567_229.cnf,250,0.012933
Random_3SAT_250Literals_1234567_230.cnf,250,0.019014
Random_3SAT_250Literals_1234567_231.cnf,250,0.007476
Random_3SAT_250Literals_1234567_232.cnf,250,0.004749
Random_3SAT_250Literals_1234567_233.cnf,250,0.002600
Random_3SAT_250Literals_1234567_234.cnf,250,0.001969
Random_3SAT_250Literals_1234567_235.cnf,250,0.004231
Random_3SAT_250Literals_1234567_236.cnf,250,0.033335
Random_3SAT_250Literals_1234567_237.cnf,250,0.024296
Random_3SAT_250Literals_1234567_238.cnf,250,0.001793
Random_3SAT_250Literals_1234567_239.cnf,250,0.030971
Random_3SAT_250Literals_1234567_240.cnf,250,0.004428
Random_3SAT_250Literals_1234567_241.cnf,250,0.118505
Random_3SAT_250Literals_1234567_242.cnf,250,0.012060
Random_3SAT_250Literals_1234567_243.cnf,250,0.052317
Random_3SAT_250Literals_1234567_244.cnf,250,0.003043
Random_3SAT_250Literals_1234567_245.cnf,250,0.001569
Random_3SAT_250Literals_1234567_246.cnf,250,0.002454
Random_3SAT_250Literals_1234567_247.cnf,250,0.001164
Random_3SAT_250Literals_1234567_248.cnf,250,0.005439
Random_3SAT_250Literals_1234567_249.cnf,250,0.051273
Random_3SAT_250Literals_1234567_250.cnf,250,0.001828
Random_3SAT_250Literals_1234567_251.cnf,250,0.002976
Random_3SAT_250Literals_1234567_252.cnf,250,0.005130
